# UCB phase 1 station channels
#columns: network station location channel
CE  67942 10 HNE
CE  67942 10 HNN
CE  67942 10 HNZ
CE  86113 10 HNE
CE  86113 10 HNN
CE  86113 10 HNZ
BK  GUMB 00 HNE
BK  GUMB 00 HNN
BK  GUMB 00 HNZ
BK  SBAR 00 HNE
BK  SBAR 00 HNN
BK  SBAR 00 HNZ
BK  GUMB 00 BHE
BK  GUMB 00 BHN
BK  GUMB 00 BHZ
BK  SBAR 00 BHE
BK  SBAR 00 BHN
BK  SBAR 00 BHZ
